date_time,pv
2023-02-19 23:30:00+00:00,24970.772547699213
2023-02-19 23:45:00+00:00,21321.512839506173
2023-02-20 00:00:00+00:00,17789.456228956227
2023-02-20 00:15:00+00:00,14028.27810325477
2023-02-20 00:30:00+00:00,9897.062558922558
2023-02-20 00:45:00+00:00,5769.773400673401
2023-02-20 01:00:00+00:00,3071.285903479237
2023-02-20 01:15:00+00:00,1153.0962962962963
2023-02-20 01:30:00+00:00,137.30120764360038
2023-02-20 01:45:00+00:00,-17.54232323232323
2023-02-20 02:00:00+00:00,-8.410931537598204
2023-02-20 02:15:00+00:00,-8.15716049382716
2023-02-20 02:30:00+00:00,-7.925914702581369
2023-02-20 02:45:00+00:00,-7.830392817059484
2023-02-20 03:00:00+00:00,-7.666026936026936
2023-02-20 03:15:00+00:00,-7.59628507295174
2023-02-20 03:30:00+00:00,-7.497253433208489
2023-02-20 03:45:00+00:00,-7.490987654320987
2023-02-20 04:00:00+00:00,-7.295185185185185
2023-02-20 04:15:00+00:00,-7.209135802469135
2023-02-20 04:30:00+00:00,-7.203030303030303
2023-02-20 04:45:00+00:00,-7.068271604938271
2023-02-20 05:00:00+00:00,-7.005297418630752
2023-02-20 05:15:00+00:00,-6.882390572390572
2023-02-20 05:30:00+00:00,-6.705144985951092
2023-02-20 05:45:00+00:00,-6.722368125701459
2023-02-20 06:00:00+00:00,-6.617485970819304
2023-02-20 06:15:00+00:00,-6.58260381593715
2023-02-20 06:30:00+00:00,-6.459461279461279
2023-02-20 06:45:00+00:00,-6.529618406285073
2023-02-20 07:00:00+00:00,-6.526004489337823
2023-02-20 07:15:00+00:00,-6.515420875420875
2023-02-20 07:30:00+00:00,-6.5396632996632995
2023-02-20 07:45:00+00:00,-6.392850729517396
2023-02-20 08:00:00+00:00,-6.479079685746353
2023-02-20 08:15:00+00:00,-6.551829405162739
2023-02-20 08:30:00+00:00,-6.533961840628507
2023-02-20 08:45:00+00:00,-6.605353535353536
2023-02-20 09:00:00+00:00,-6.573894500561167
2023-02-20 09:15:00+00:00,-6.613288439955107
2023-02-20 09:30:00+00:00,-6.634197530864197
2023-02-20 09:45:00+00:00,-6.598698092031426
2023-02-20 10:00:00+00:00,-6.586988562329059
2023-02-20 10:15:00+00:00,-6.547508417508418
2023-02-20 10:30:00+00:00,-6.675970819304153
2023-02-20 10:45:00+00:00,-6.597519640852974
2023-02-20 11:00:00+00:00,-6.603591470258137
2023-02-20 11:15:00+00:00,-6.658496071829405
2023-02-20 11:30:00+00:00,-6.618810325476992
2023-02-20 11:45:00+00:00,-6.672244668911335
2023-02-20 12:00:00+00:00,-6.641234567901234
2023-02-20 12:15:00+00:00,-6.640291806958474
2023-02-20 12:30:00+00:00,-6.682637485970819
2023-02-20 12:45:00+00:00,-6.734006734006734
2023-02-20 13:00:00+00:00,-6.898170594837262
2023-02-20 13:15:00+00:00,-6.8059147025813695
2023-02-20 13:30:00+00:00,-6.756969696969697
2023-02-20 13:45:00+00:00,-6.7880717285211665
2023-02-20 14:00:00+00:00,-6.909607182940516
2023-02-20 14:15:00+00:00,-6.746341189674523
2023-02-20 14:30:00+00:00,46.87624871082031
2023-02-20 14:45:00+00:00,801.7356004489338
2023-02-20 15:00:00+00:00,2097.154826038159
2023-02-20 15:15:00+00:00,3997.1993265993265
2023-02-20 15:30:00+00:00,6570.225488215488
2023-02-20 15:45:00+00:00,9645.711818181819
2023-02-20 16:00:00+00:00,12784.740437710438
2023-02-20 16:15:00+00:00,16128.80292929293
2023-02-20 16:30:00+00:00,19339.62810325477
2023-02-20 16:45:00+00:00,22367.819057239056
2023-02-20 17:00:00+00:00,25177.629685746353
2023-02-20 17:15:00+00:00,27963.404253647586
2023-02-20 17:30:00+00:00,31100.077261503928
2023-02-20 17:45:00+00:00,33959.97208754209
2023-02-20 18:00:00+00:00,36574.727138047136
2023-02-20 18:15:00+00:00,38736.06852974186
2023-02-20 18:30:00+00:00,40881.24847362514
2023-02-20 18:45:00+00:00,42693.26483726151
