date_time,site
2023-02-19 18:00:00+00:00,66105.7319416386
2023-02-19 18:15:00+00:00,65729.37662177329
2023-02-19 18:30:00+00:00,61949.080976430974
2023-02-19 18:45:00+00:00,62087.76849607183
2023-02-19 19:00:00+00:00,61012.25372615039
2023-02-19 19:15:00+00:00,62891.885364758695
2023-02-19 19:30:00+00:00,64983.07476992143
2023-02-19 19:45:00+00:00,65010.575084175085
2023-02-19 20:00:00+00:00,60615.16540899709
2023-02-19 20:15:00+00:00,61897.65907968575
2023-02-19 20:30:00+00:00,62496.920942760946
2023-02-19 20:45:00+00:00,64010.6234006734
2023-02-19 21:00:00+00:00,67355.14658810325
2023-02-19 21:15:00+00:00,69469.65459034793
2023-02-19 21:30:00+00:00,64120.69868686869
2023-02-19 21:45:00+00:00,62692.99923681257
2023-02-19 22:00:00+00:00,47763.585993265995
2023-02-19 22:15:00+00:00,48151.3166604119
2023-02-19 22:30:00+00:00,48751.4002020202
2023-02-19 22:45:00+00:00,48856.77359147026
2023-02-19 23:00:00+00:00,44611.47445566779
2023-02-19 23:15:00+00:00,43454.950213243545
2023-02-19 23:30:00+00:00,44892.369584736254
2023-02-19 23:45:00+00:00,45089.104141414144
2023-02-20 00:00:00+00:00,47309.3121661055
2023-02-20 00:15:00+00:00,45778.265085995314
2023-02-20 00:30:00+00:00,43979.15424242424
2023-02-20 00:45:00+00:00,42679.67839506173
2023-02-20 01:00:00+00:00,44066.40771043771
2023-02-20 01:15:00+00:00,44150.63088664422
2023-02-20 01:30:00+00:00,48584.443822682886
2023-02-20 01:45:00+00:00,50078.11454545455
2023-02-20 02:00:00+00:00,46371.37806958474
2023-02-20 02:15:00+00:00,48090.05039281706
2023-02-20 02:30:00+00:00,46035.05255892256
2023-02-20 02:45:00+00:00,48867.736419753084
2023-02-20 03:00:00+00:00,50986.24059483726
2023-02-20 03:15:00+00:00,49841.89531986532
2023-02-20 03:30:00+00:00,47714.42079685746
2023-02-20 03:45:00+00:00,46485.96808080808
2023-02-20 04:00:00+00:00,47697.98268237935
2023-02-20 04:15:00+00:00,49297.40878787879
2023-02-20 04:30:00+00:00,50828.9663973064
2023-02-20 04:45:00+00:00,49884.18160493827
2023-02-20 05:00:00+00:00,47893.11588103255
2023-02-20 05:15:00+00:00,47300.99923681257
2023-02-20 05:30:00+00:00,46545.20202673122
2023-02-20 05:45:00+00:00,50466.08895622896
2023-02-20 06:00:00+00:00,50341.38170594837
2023-02-20 06:15:00+00:00,48416.348664421996
2023-02-20 06:30:00+00:00,47592.10666666667
2023-02-20 06:45:00+00:00,47880.25945005612
2023-02-20 07:00:00+00:00,47030.28245791246
2023-02-20 07:15:00+00:00,50568.104960718294
2023-02-20 07:30:00+00:00,51511.69725028059
2023-02-20 07:45:00+00:00,48170.175611672275
2023-02-20 08:00:00+00:00,47732.82744107744
2023-02-20 08:15:00+00:00,47766.99598204265
2023-02-20 08:30:00+00:00,48208.14818181818
2023-02-20 08:45:00+00:00,50379.20534231201
2023-02-20 09:00:00+00:00,48955.25902356902
2023-02-20 09:15:00+00:00,46252.49114478115
2023-02-20 09:30:00+00:00,47424.56399551066
2023-02-20 09:45:00+00:00,47349.79572390572
2023-02-20 10:00:00+00:00,51498.04322468122
2023-02-20 10:15:00+00:00,50667.77056116723
2023-02-20 10:30:00+00:00,48929.82139169473
2023-02-20 10:45:00+00:00,47024.06159371493
2023-02-20 11:00:00+00:00,47000.34824915825
2023-02-20 11:15:00+00:00,48477.243557800226
2023-02-20 11:30:00+00:00,50289.04685746352
2023-02-20 11:45:00+00:00,50983.57591470258
2023-02-20 12:00:00+00:00,47497.07772166106
2023-02-20 12:15:00+00:00,46906.56187429854
2023-02-20 12:30:00+00:00,47008.149371492706
2023-02-20 12:45:00+00:00,48083.201144781146
2023-02-20 13:00:00+00:00,49616.144276094274
2023-02-20 13:15:00+00:00,49453.81741863075
2023-02-20 13:30:00+00:00,46195.01744107744
2023-02-20 13:45:00+00:00,46151.44751964085
2023-02-20 14:00:00+00:00,65501.37955106622
